"siteid","sitename","itemid","itemname","itemengname","itemunit","monitormonth","concentration"
21,"龍潭",33,"細懸浮微粒","PM2.5","μg/m3",202307,"8"
21,"龍潭",38,"相對濕度","RH","%",202307,"82"
22,"湖口",1,"二氧化硫","SO2","ppb",202307,"0.9"
22,"湖口",2,"一氧化碳","CO","ppm",202307,"0.14"
22,"湖口",3,"臭氧","O3","ppb",202307,"20.4"
22,"湖口",4,"懸浮微粒","PM10","μg/m3",202307,"16"
22,"湖口",5,"氮氧化物","NOx","ppb",202307,"7.8"
22,"湖口",6,"一氧化氮","NO","ppb",202307,"1.3"
22,"湖口",7,"二氧化氮","NO2","ppb",202307,"6.4"
22,"湖口",10,"風速","WIND_SPEED","m/sec",202307,"2.5"
22,"湖口",14,"溫度","AMB_TEMP","℃",202307,"30.1"
22,"湖口",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.9"
22,"湖口",38,"相對濕度","RH","%",202307,"72"
23,"竹東",1,"二氧化硫","SO2","ppb",202307,"0.8"
23,"竹東",2,"一氧化碳","CO","ppm",202307,"0.16"
23,"竹東",3,"臭氧","O3","ppb",202307,"21.6"
23,"竹東",4,"懸浮微粒","PM10","μg/m3",202307,"18"
23,"竹東",5,"氮氧化物","NOx","ppb",202307,"5.6"
23,"竹東",6,"一氧化氮","NO","ppb",202307,"1"
23,"竹東",7,"二氧化氮","NO2","ppb",202307,"4.5"
23,"竹東",10,"風速","WIND_SPEED","m/sec",202307,"1.5"
23,"竹東",14,"溫度","AMB_TEMP","℃",202307,"29.7"
23,"竹東",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.5"
23,"竹東",38,"相對濕度","RH","%",202307,"74"
24,"新竹",1,"二氧化硫","SO2","ppb",202307,"0.8"
24,"新竹",2,"一氧化碳","CO","ppm",202307,"0.2"
24,"新竹",3,"臭氧","O3","ppb",202307,"19.9"
24,"新竹",4,"懸浮微粒","PM10","μg/m3",202307,"17"
24,"新竹",5,"氮氧化物","NOx","ppb",202307,"10.3"
24,"新竹",6,"一氧化氮","NO","ppb",202307,"1.6"
24,"新竹",7,"二氧化氮","NO2","ppb",202307,"8.6"
24,"新竹",10,"風速","WIND_SPEED","m/sec",202307,"1.9"
24,"新竹",14,"溫度","AMB_TEMP","℃",202307,"30.8"
24,"新竹",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.3"
24,"新竹",38,"相對濕度","RH","%",202307,"71"
25,"頭份",1,"二氧化硫","SO2","ppb",202307,"1.4"
25,"頭份",2,"一氧化碳","CO","ppm",202307,"0.16"
25,"頭份",3,"臭氧","O3","ppb",202307,"21.9"
25,"頭份",4,"懸浮微粒","PM10","μg/m3",202307,"18"
25,"頭份",5,"氮氧化物","NOx","ppb",202307,"6.2"
25,"頭份",6,"一氧化氮","NO","ppb",202307,"1.7"
25,"頭份",7,"二氧化氮","NO2","ppb",202307,"4.4"
25,"頭份",10,"風速","WIND_SPEED","m/sec",202307,"2.3"
25,"頭份",14,"溫度","AMB_TEMP","℃",202307,"30.5"
25,"頭份",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.7"
25,"頭份",38,"相對濕度","RH","%",202307,"70"
26,"苗栗",1,"二氧化硫","SO2","ppb",202307,"1.4"
26,"苗栗",2,"一氧化碳","CO","ppm",202307,"0.14"
26,"苗栗",3,"臭氧","O3","ppb",202307,"23.4"
26,"苗栗",4,"懸浮微粒","PM10","μg/m3",202307,"18"
26,"苗栗",5,"氮氧化物","NOx","ppb",202307,"6.8"
26,"苗栗",6,"一氧化氮","NO","ppb",202307,"1.8"
26,"苗栗",7,"二氧化氮","NO2","ppb",202307,"4.9"
26,"苗栗",10,"風速","WIND_SPEED","m/sec",202307,"2.3"
26,"苗栗",14,"溫度","AMB_TEMP","℃",202307,"30.4"
26,"苗栗",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7"
26,"苗栗",38,"相對濕度","RH","%",202307,"69"
27,"三義",1,"二氧化硫","SO2","ppb",202307,"1"
27,"三義",2,"一氧化碳","CO","ppm",202307,"0.15"
27,"三義",3,"臭氧","O3","ppb",202307,"22.9"
27,"三義",4,"懸浮微粒","PM10","μg/m3",202307,"16"
27,"三義",5,"氮氧化物","NOx","ppb",202307,"5.3"
27,"三義",6,"一氧化氮","NO","ppb",202307,"1"
27,"三義",7,"二氧化氮","NO2","ppb",202307,"4.2"
27,"三義",10,"風速","WIND_SPEED","m/sec",202307,"2.3"
27,"三義",14,"溫度","AMB_TEMP","℃",202307,"27.7"
27,"三義",33,"細懸浮微粒","PM2.5","μg/m3",202307,"8"
27,"三義",38,"相對濕度","RH","%",202307,"79"
28,"豐原",1,"二氧化硫","SO2","ppb",202307,"1.7"
28,"豐原",2,"一氧化碳","CO","ppm",202307,"0.18"
28,"豐原",3,"臭氧","O3","ppb",202307,"22.9"
28,"豐原",4,"懸浮微粒","PM10","μg/m3",202307,"18"
28,"豐原",5,"氮氧化物","NOx","ppb",202307,"6.5"
28,"豐原",6,"一氧化氮","NO","ppb",202307,"1.5"
28,"豐原",7,"二氧化氮","NO2","ppb",202307,"4.9"
28,"豐原",10,"風速","WIND_SPEED","m/sec",202307,"2.1"
28,"豐原",14,"溫度","AMB_TEMP","℃",202307,"28.9"
28,"豐原",33,"細懸浮微粒","PM2.5","μg/m3",202307,"9.6"
28,"豐原",38,"相對濕度","RH","%",202307,"74"
29,"沙鹿",1,"二氧化硫","SO2","ppb",202307,"1.2"
29,"沙鹿",2,"一氧化碳","CO","ppm",202307,"0.18"
29,"沙鹿",3,"臭氧","O3","ppb",202307,"22.8"
29,"沙鹿",4,"懸浮微粒","PM10","μg/m3",202307,"18"
29,"沙鹿",5,"氮氧化物","NOx","ppb",202307,"8.3"
29,"沙鹿",6,"一氧化氮","NO","ppb",202307,"1.3"
29,"沙鹿",7,"二氧化氮","NO2","ppb",202307,"6.9"
29,"沙鹿",10,"風速","WIND_SPEED","m/sec",202307,"1.9"
29,"沙鹿",14,"溫度","AMB_TEMP","℃",202307,"30.5"
29,"沙鹿",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.4"
29,"沙鹿",38,"相對濕度","RH","%",202307,"72"
30,"大里",1,"二氧化硫","SO2","ppb",202307,"1.2"
30,"大里",2,"一氧化碳","CO","ppm",202307,"0.21"
30,"大里",3,"臭氧","O3","ppb",202307,"23.8"
30,"大里",4,"懸浮微粒","PM10","μg/m3",202307,"21"
30,"大里",5,"氮氧化物","NOx","ppb",202307,"9.1"
30,"大里",6,"一氧化氮","NO","ppb",202307,"1.7"
30,"大里",7,"二氧化氮","NO2","ppb",202307,"7.3"
30,"大里",10,"風速","WIND_SPEED","m/sec",202307,"1.7"
30,"大里",14,"溫度","AMB_TEMP","℃",202307,"29.9"
30,"大里",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.5"
30,"大里",38,"相對濕度","RH","%",202307,"71"
31,"忠明",1,"二氧化硫","SO2","ppb",202307,"1.4"
31,"忠明",2,"一氧化碳","CO","ppm",202307,"0.23"
31,"忠明",3,"臭氧","O3","ppb",202307,"23.1"
31,"忠明",4,"懸浮微粒","PM10","μg/m3",202307,"17"
31,"忠明",5,"氮氧化物","NOx","ppb",202307,"8.9"
31,"忠明",6,"一氧化氮","NO","ppb",202307,"1.4"
31,"忠明",7,"二氧化氮","NO2","ppb",202307,"7.3"
31,"忠明",10,"風速","WIND_SPEED","m/sec",202307,"1.7"
31,"忠明",14,"溫度","AMB_TEMP","℃",202307,"30.7"
31,"忠明",33,"細懸浮微粒","PM2.5","μg/m3",202307,"8.4"
31,"忠明",38,"相對濕度","RH","%",202307,"74"
32,"西屯",1,"二氧化硫","SO2","ppb",202307,"1.1"
32,"西屯",2,"一氧化碳","CO","ppm",202307,"0.18"
32,"西屯",3,"臭氧","O3","ppb",202307,"21.6"
32,"西屯",4,"懸浮微粒","PM10","μg/m3",202307,"20"
32,"西屯",5,"氮氧化物","NOx","ppb",202307,"10.5"
32,"西屯",6,"一氧化氮","NO","ppb",202307,"2.5"
32,"西屯",7,"二氧化氮","NO2","ppb",202307,"7.9"
32,"西屯",10,"風速","WIND_SPEED","m/sec",202307,"1.9"
32,"西屯",14,"溫度","AMB_TEMP","℃",202307,"30.1"
32,"西屯",33,"細懸浮微粒","PM2.5","μg/m3",202307,"9.4"
32,"西屯",38,"相對濕度","RH","%",202307,"73"
33,"彰化",1,"二氧化硫","SO2","ppb",202307,"1.6"
33,"彰化",2,"一氧化碳","CO","ppm",202307,"0.18"
33,"彰化",3,"臭氧","O3","ppb",202307,"22.6"
33,"彰化",4,"懸浮微粒","PM10","μg/m3",202307,"22"
33,"彰化",5,"氮氧化物","NOx","ppb",202307,"7.8"
33,"彰化",6,"一氧化氮","NO","ppb",202307,"1.7"
33,"彰化",7,"二氧化氮","NO2","ppb",202307,"6.1"
33,"彰化",10,"風速","WIND_SPEED","m/sec",202307,"1.2"
33,"彰化",14,"溫度","AMB_TEMP","℃",202307,"30.3"
33,"彰化",33,"細懸浮微粒","PM2.5","μg/m3",202307,"8.9"
33,"彰化",38,"相對濕度","RH","%",202307,"70"
34,"線西",1,"二氧化硫","SO2","ppb",202307,"1.2"
34,"線西",2,"一氧化碳","CO","ppm",202307,"0.14"
34,"線西",3,"臭氧","O3","ppb",202307,"21.8"
34,"線西",4,"懸浮微粒","PM10","μg/m3",202307,"20"
34,"線西",5,"氮氧化物","NOx","ppb",202307,"6"
34,"線西",6,"一氧化氮","NO","ppb",202307,"1.2"
34,"線西",7,"二氧化氮","NO2","ppb",202307,"4.7"
34,"線西",10,"風速","WIND_SPEED","m/sec",202307,"2.6"
34,"線西",14,"溫度","AMB_TEMP","℃",202307,"30.1"
34,"線西",33,"細懸浮微粒","PM2.5","μg/m3",202307,"11.9"
34,"線西",38,"相對濕度","RH","%",202307,"76"
35,"二林",1,"二氧化硫","SO2","ppb",202307,"1.4"
35,"二林",2,"一氧化碳","CO","ppm",202307,"0.14"
35,"二林",3,"臭氧","O3","ppb",202307,"20.9"
35,"二林",4,"懸浮微粒","PM10","μg/m3",202307,"21"
35,"二林",5,"氮氧化物","NOx","ppb",202307,"5.5"
35,"二林",6,"一氧化氮","NO","ppb",202307,"0.9"
35,"二林",7,"二氧化氮","NO2","ppb",202307,"4.5"
35,"二林",10,"風速","WIND_SPEED","m/sec",202307,"1.9"
35,"二林",14,"溫度","AMB_TEMP","℃",202307,"30.9"
35,"二林",33,"細懸浮微粒","PM2.5","μg/m3",202307,"8.6"
35,"二林",38,"相對濕度","RH","%",202307,"78"
36,"南投",1,"二氧化硫","SO2","ppb",202307,"0.8"
36,"南投",2,"一氧化碳","CO","ppm",202307,"0.16"
36,"南投",3,"臭氧","O3","ppb",202307,"21.6"
36,"南投",4,"懸浮微粒","PM10","μg/m3",202307,"18"
36,"南投",5,"氮氧化物","NOx","ppb",202307,"6.3"
36,"南投",6,"一氧化氮","NO","ppb",202307,"1.2"
36,"南投",7,"二氧化氮","NO2","ppb",202307,"5.1"
36,"南投",10,"風速","WIND_SPEED","m/sec",202307,"1.5"
36,"南投",14,"溫度","AMB_TEMP","℃",202307,"29.6"
36,"南投",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.2"
36,"南投",38,"相對濕度","RH","%",202307,"72"
37,"斗六",1,"二氧化硫","SO2","ppb",202307,"1.3"
37,"斗六",2,"一氧化碳","CO","ppm",202307,"0.16"
37,"斗六",3,"臭氧","O3","ppb",202307,"23.1"
37,"斗六",4,"懸浮微粒","PM10","μg/m3",202307,"17"
37,"斗六",5,"氮氧化物","NOx","ppb",202307,"5.6"
37,"斗六",6,"一氧化氮","NO","ppb",202307,"1.2"
37,"斗六",7,"二氧化氮","NO2","ppb",202307,"4.3"
37,"斗六",10,"風速","WIND_SPEED","m/sec",202307,"1.3"
37,"斗六",14,"溫度","AMB_TEMP","℃",202307,"30.1"
37,"斗六",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.5"
37,"斗六",38,"相對濕度","RH","%",202307,"72"
38,"崙背",1,"二氧化硫","SO2","ppb",202307,"1"
38,"崙背",2,"一氧化碳","CO","ppm",202307,"0.13"
38,"崙背",3,"臭氧","O3","ppb",202307,"19.8"
38,"崙背",4,"懸浮微粒","PM10","μg/m3",202307,"20"
38,"崙背",5,"氮氧化物","NOx","ppb",202307,"4.9"
38,"崙背",6,"一氧化氮","NO","ppb",202307,"1"
38,"崙背",7,"二氧化氮","NO2","ppb",202307,"3.8"
38,"崙背",10,"風速","WIND_SPEED","m/sec",202307,"1.3"
38,"崙背",14,"溫度","AMB_TEMP","℃",202307,"30.3"
38,"崙背",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.4"
38,"崙背",38,"相對濕度","RH","%",202307,"78"
39,"新港",1,"二氧化硫","SO2","ppb",202307,"1.4"
39,"新港",2,"一氧化碳","CO","ppm",202307,"0.15"
39,"新港",3,"臭氧","O3","ppb",202307,"22.9"
39,"新港",4,"懸浮微粒","PM10","μg/m3",202307,"17"
39,"新港",5,"氮氧化物","NOx","ppb",202307,"6.4"
39,"新港",6,"一氧化氮","NO","ppb",202307,"1.8"
39,"新港",7,"二氧化氮","NO2","ppb",202307,"4.5"
39,"新港",10,"風速","WIND_SPEED","m/sec",202307,"1.6"
39,"新港",14,"溫度","AMB_TEMP","℃",202307,"29.8"
39,"新港",33,"細懸浮微粒","PM2.5","μg/m3",202307,"8.4"
39,"新港",38,"相對濕度","RH","%",202307,"77"
40,"朴子",1,"二氧化硫","SO2","ppb",202307,"1.8"
40,"朴子",2,"一氧化碳","CO","ppm",202307,"0.16"
40,"朴子",3,"臭氧","O3","ppb",202307,"22.7"
40,"朴子",4,"懸浮微粒","PM10","μg/m3",202307,"16"
40,"朴子",5,"氮氧化物","NOx","ppb",202307,"5.8"
40,"朴子",6,"一氧化氮","NO","ppb",202307,"1.2"
40,"朴子",7,"二氧化氮","NO2","ppb",202307,"4.5"
40,"朴子",10,"風速","WIND_SPEED","m/sec",202307,"1.2"
40,"朴子",14,"溫度","AMB_TEMP","℃",202307,"30.2"
40,"朴子",33,"細懸浮微粒","PM2.5","μg/m3",202307,"8"
40,"朴子",38,"相對濕度","RH","%",202307,"79"
41,"臺西",1,"二氧化硫","SO2","ppb",202307,"1"
41,"臺西",2,"一氧化碳","CO","ppm",202307,"0.12"
41,"臺西",3,"臭氧","O3","ppb",202307,"21.6"
41,"臺西",4,"懸浮微粒","PM10","μg/m3",202307,"17"
41,"臺西",5,"氮氧化物","NOx","ppb",202307,"5.6"
41,"臺西",6,"一氧化氮","NO","ppb",202307,"1.3"
41,"臺西",7,"二氧化氮","NO2","ppb",202307,"4.3"
41,"臺西",10,"風速","WIND_SPEED","m/sec",202307,"2.4"
41,"臺西",14,"溫度","AMB_TEMP","℃",202307,"29.9"
41,"臺西",33,"細懸浮微粒","PM2.5","μg/m3",202307,"5.8"
41,"臺西",38,"相對濕度","RH","%",202307,"82"
42,"嘉義",1,"二氧化硫","SO2","ppb",202307,"1.4"
42,"嘉義",2,"一氧化碳","CO","ppm",202307,"0.16"
42,"嘉義",3,"臭氧","O3","ppb",202307,"24.4"
42,"嘉義",4,"懸浮微粒","PM10","μg/m3",202307,"18"
42,"嘉義",5,"氮氧化物","NOx","ppb",202307,"5.4"
42,"嘉義",6,"一氧化氮","NO","ppb",202307,"0.9"
42,"嘉義",7,"二氧化氮","NO2","ppb",202307,"4.3"
42,"嘉義",10,"風速","WIND_SPEED","m/sec",202307,"1.4"
42,"嘉義",14,"溫度","AMB_TEMP","℃",202307,"29.6"
42,"嘉義",33,"細懸浮微粒","PM2.5","μg/m3",202307,"4.7"
42,"嘉義",38,"相對濕度","RH","%",202307,"76"
43,"新營",1,"二氧化硫","SO2","ppb",202307,"0.8"
43,"新營",2,"一氧化碳","CO","ppm",202307,"0.15"
43,"新營",3,"臭氧","O3","ppb",202307,"20.1"
43,"新營",4,"懸浮微粒","PM10","μg/m3",202307,"16"
43,"新營",5,"氮氧化物","NOx","ppb",202307,"6.8"
43,"新營",6,"一氧化氮","NO","ppb",202307,"1.3"
43,"新營",7,"二氧化氮","NO2","ppb",202307,"5.5"
43,"新營",10,"風速","WIND_SPEED","m/sec",202307,"1.5"
43,"新營",14,"溫度","AMB_TEMP","℃",202307,"29.9"
43,"新營",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.1"
43,"新營",38,"相對濕度","RH","%",202307,"77"
44,"善化",1,"二氧化硫","SO2","ppb",202307,"1"
44,"善化",2,"一氧化碳","CO","ppm",202307,"0.1"
44,"善化",3,"臭氧","O3","ppb",202307,"19.6"
44,"善化",4,"懸浮微粒","PM10","μg/m3",202307,"12"
44,"善化",5,"氮氧化物","NOx","ppb",202307,"6.4"
44,"善化",6,"一氧化氮","NO","ppb",202307,"1.2"
44,"善化",7,"二氧化氮","NO2","ppb",202307,"5.1"
44,"善化",10,"風速","WIND_SPEED","m/sec",202307,"2.1"
44,"善化",14,"溫度","AMB_TEMP","℃",202307,"29.6"
44,"善化",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6"
44,"善化",38,"相對濕度","RH","%",202307,"76"
45,"安南",1,"二氧化硫","SO2","ppb",202307,"0.9"
45,"安南",2,"一氧化碳","CO","ppm",202307,"0.19"
45,"安南",3,"臭氧","O3","ppb",202307,"19"
45,"安南",4,"懸浮微粒","PM10","μg/m3",202307,"16"
45,"安南",5,"氮氧化物","NOx","ppb",202307,"8.3"
45,"安南",6,"一氧化氮","NO","ppb",202307,"1.7"
45,"安南",7,"二氧化氮","NO2","ppb",202307,"6.6"
45,"安南",10,"風速","WIND_SPEED","m/sec",202307,"2.2"
45,"安南",14,"溫度","AMB_TEMP","℃",202307,"30.3"
45,"安南",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.4"
45,"安南",38,"相對濕度","RH","%",202307,"73"
46,"臺南",1,"二氧化硫","SO2","ppb",202307,"0.4"
46,"臺南",2,"一氧化碳","CO","ppm",202307,"0.21"
46,"臺南",3,"臭氧","O3","ppb",202307,"20.6"
46,"臺南",4,"懸浮微粒","PM10","μg/m3",202307,"14"
46,"臺南",5,"氮氧化物","NOx","ppb",202307,"7.8"
46,"臺南",6,"一氧化氮","NO","ppb",202307,"1"
46,"臺南",7,"二氧化氮","NO2","ppb",202307,"6.7"
46,"臺南",10,"風速","WIND_SPEED","m/sec",202307,"0.7"
46,"臺南",14,"溫度","AMB_TEMP","℃",202307,"29.9"
46,"臺南",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.5"
46,"臺南",38,"相對濕度","RH","%",202307,"76"
47,"美濃",1,"二氧化硫","SO2","ppb",202307,"0.6"
47,"美濃",2,"一氧化碳","CO","ppm",202307,"0.13"
47,"美濃",3,"臭氧","O3","ppb",202307,"22"
47,"美濃",4,"懸浮微粒","PM10","μg/m3",202307,"15"
47,"美濃",5,"氮氧化物","NOx","ppb",202307,"3.8"
47,"美濃",6,"一氧化氮","NO","ppb",202307,"0.8"
47,"美濃",7,"二氧化氮","NO2","ppb",202307,"2.9"
47,"美濃",10,"風速","WIND_SPEED","m/sec",202307,"1.1"
47,"美濃",14,"溫度","AMB_TEMP","℃",202307,"29.3"
47,"美濃",33,"細懸浮微粒","PM2.5","μg/m3",202307,"5.2"
47,"美濃",38,"相對濕度","RH","%",202307,"80"
48,"橋頭",1,"二氧化硫","SO2","ppb",202307,"1.2"
48,"橋頭",2,"一氧化碳","CO","ppm",202307,"0.14"
48,"橋頭",3,"臭氧","O3","ppb",202307,"19.4"
48,"橋頭",4,"懸浮微粒","PM10","μg/m3",202307,"17"
48,"橋頭",5,"氮氧化物","NOx","ppb",202307,"7.9"
48,"橋頭",6,"一氧化氮","NO","ppb",202307,"1.5"
48,"橋頭",7,"二氧化氮","NO2","ppb",202307,"6.4"
48,"橋頭",10,"風速","WIND_SPEED","m/sec",202307,"2.4"
48,"橋頭",14,"溫度","AMB_TEMP","℃",202307,"29.9"
48,"橋頭",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.1"
48,"橋頭",38,"相對濕度","RH","%",202307,"78"
49,"仁武",1,"二氧化硫","SO2","ppb",202307,"0.9"
49,"仁武",2,"一氧化碳","CO","ppm",202307,"0.18"
49,"仁武",3,"臭氧","O3","ppb",202307,"20.8"
49,"仁武",4,"懸浮微粒","PM10","μg/m3",202307,"15"
49,"仁武",5,"氮氧化物","NOx","ppb",202307,"9.5"
49,"仁武",6,"一氧化氮","NO","ppb",202307,"1.5"
49,"仁武",7,"二氧化氮","NO2","ppb",202307,"7.9"
49,"仁武",10,"風速","WIND_SPEED","m/sec",202307,"2.2"
49,"仁武",14,"溫度","AMB_TEMP","℃",202307,"29.9"
49,"仁武",33,"細懸浮微粒","PM2.5","μg/m3",202307,"8.2"
49,"仁武",38,"相對濕度","RH","%",202307,"78"
50,"鳳山",1,"二氧化硫","SO2","ppb",202307,"1.1"
50,"鳳山",2,"一氧化碳","CO","ppm",202307,"0.31"
50,"鳳山",3,"臭氧","O3","ppb",202307,"18.1"
50,"鳳山",4,"懸浮微粒","PM10","μg/m3",202307,"16"
50,"鳳山",5,"氮氧化物","NOx","ppb",202307,"10.9"
50,"鳳山",6,"一氧化氮","NO","ppb",202307,"2.3"
50,"鳳山",7,"二氧化氮","NO2","ppb",202307,"8.4"
50,"鳳山",10,"風速","WIND_SPEED","m/sec",202307,"0.8"
50,"鳳山",14,"溫度","AMB_TEMP","℃",202307,"30.5"
50,"鳳山",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.2"
50,"鳳山",38,"相對濕度","RH","%",202307,"77"
51,"大寮",1,"二氧化硫","SO2","ppb",202307,"1"
51,"大寮",2,"一氧化碳","CO","ppm",202307,"0.16"
51,"大寮",3,"臭氧","O3","ppb",202307,"19"
51,"大寮",4,"懸浮微粒","PM10","μg/m3",202307,"20"
51,"大寮",5,"氮氧化物","NOx","ppb",202307,"9.1"
51,"大寮",6,"一氧化氮","NO","ppb",202307,"1.9"
51,"大寮",7,"二氧化氮","NO2","ppb",202307,"7.2"
51,"大寮",10,"風速","WIND_SPEED","m/sec",202307,"1.6"
51,"大寮",14,"溫度","AMB_TEMP","℃",202307,"29.9"
51,"大寮",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.7"
51,"大寮",38,"相對濕度","RH","%",202307,"76"
52,"林園",1,"二氧化硫","SO2","ppb",202307,"0.8"
52,"林園",2,"一氧化碳","CO","ppm",202307,"0.14"
52,"林園",3,"臭氧","O3","ppb",202307,"21.4"
52,"林園",4,"懸浮微粒","PM10","μg/m3",202307,"24"
52,"林園",5,"氮氧化物","NOx","ppb",202307,"5.5"
52,"林園",6,"一氧化氮","NO","ppb",202307,"0.9"
52,"林園",7,"二氧化氮","NO2","ppb",202307,"4.5"
52,"林園",10,"風速","WIND_SPEED","m/sec",202307,"2.2"
52,"林園",14,"溫度","AMB_TEMP","℃",202307,"30.4"
52,"林園",33,"細懸浮微粒","PM2.5","μg/m3",202307,"5.4"
52,"林園",38,"相對濕度","RH","%",202307,"79"
53,"楠梓",1,"二氧化硫","SO2","ppb",202307,"1.4"
53,"楠梓",2,"一氧化碳","CO","ppm",202307,"0.17"
53,"楠梓",3,"臭氧","O3","ppb",202307,"18.6"
53,"楠梓",4,"懸浮微粒","PM10","μg/m3",202307,"15"
53,"楠梓",5,"氮氧化物","NOx","ppb",202307,"10.1"
53,"楠梓",6,"一氧化氮","NO","ppb",202307,"1.8"
53,"楠梓",7,"二氧化氮","NO2","ppb",202307,"8.2"
53,"楠梓",10,"風速","WIND_SPEED","m/sec",202307,"1.8"
53,"楠梓",14,"溫度","AMB_TEMP","℃",202307,"30.4"
53,"楠梓",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.8"
53,"楠梓",38,"相對濕度","RH","%",202307,"77"
54,"左營",1,"二氧化硫","SO2","ppb",202307,"1.5"
54,"左營",2,"一氧化碳","CO","ppm",202307,"0.19"
54,"左營",3,"臭氧","O3","ppb",202307,"19.7"
54,"左營",4,"懸浮微粒","PM10","μg/m3",202307,"17"
54,"左營",5,"氮氧化物","NOx","ppb",202307,"8.9"
54,"左營",6,"一氧化氮","NO","ppb",202307,"1.4"
54,"左營",7,"二氧化氮","NO2","ppb",202307,"7.4"
54,"左營",10,"風速","WIND_SPEED","m/sec",202307,"2.2"
54,"左營",14,"溫度","AMB_TEMP","℃",202307,"30.5"
54,"左營",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.9"
54,"左營",38,"相對濕度","RH","%",202307,"77"
56,"前金",1,"二氧化硫","SO2","ppb",202307,"0.9"
56,"前金",2,"一氧化碳","CO","ppm",202307,"0.19"
56,"前金",3,"臭氧","O3","ppb",202307,"20.9"
56,"前金",4,"懸浮微粒","PM10","μg/m3",202307,"15"
56,"前金",5,"氮氧化物","NOx","ppb",202307,"9.1"
56,"前金",6,"一氧化氮","NO","ppb",202307,"1.6"
56,"前金",7,"二氧化氮","NO2","ppb",202307,"7.4"
56,"前金",10,"風速","WIND_SPEED","m/sec",202307,"2.2"
56,"前金",14,"溫度","AMB_TEMP","℃",202307,"30.3"
56,"前金",33,"細懸浮微粒","PM2.5","μg/m3",202307,"7.5"
56,"前金",38,"相對濕度","RH","%",202307,"81"
57,"前鎮",1,"二氧化硫","SO2","ppb",202307,"1.6"
57,"前鎮",2,"一氧化碳","CO","ppm",202307,"0.25"
57,"前鎮",3,"臭氧","O3","ppb",202307,"19"
57,"前鎮",4,"懸浮微粒","PM10","μg/m3",202307,"17"
57,"前鎮",5,"氮氧化物","NOx","ppb",202307,"12.6"
57,"前鎮",6,"一氧化氮","NO","ppb",202307,"3.1"
57,"前鎮",7,"二氧化氮","NO2","ppb",202307,"9.4"
57,"前鎮",10,"風速","WIND_SPEED","m/sec",202307,"1.1"
57,"前鎮",14,"溫度","AMB_TEMP","℃",202307,"29.9"
57,"前鎮",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.1"
57,"前鎮",38,"相對濕度","RH","%",202307,"81"
58,"小港",1,"二氧化硫","SO2","ppb",202307,"2.3"
58,"小港",2,"一氧化碳","CO","ppm",202307,"0.23"
58,"小港",3,"臭氧","O3","ppb",202307,"17.4"
58,"小港",4,"懸浮微粒","PM10","μg/m3",202307,"18"
58,"小港",5,"氮氧化物","NOx","ppb",202307,"13.6"
58,"小港",6,"一氧化氮","NO","ppb",202307,"3"
58,"小港",7,"二氧化氮","NO2","ppb",202307,"10.5"
58,"小港",10,"風速","WIND_SPEED","m/sec",202307,"2"
58,"小港",14,"溫度","AMB_TEMP","℃",202307,"30.5"
58,"小港",33,"細懸浮微粒","PM2.5","μg/m3",202307,"9.3"
58,"小港",38,"相對濕度","RH","%",202307,"80"
59,"屏東",1,"二氧化硫","SO2","ppb",202307,"1"
59,"屏東",2,"一氧化碳","CO","ppm",202307,"0.18"
59,"屏東",3,"臭氧","O3","ppb",202307,"22"
59,"屏東",4,"懸浮微粒","PM10","μg/m3",202307,"15"
59,"屏東",5,"氮氧化物","NOx","ppb",202307,"7"
59,"屏東",6,"一氧化氮","NO","ppb",202307,"1.1"
59,"屏東",7,"二氧化氮","NO2","ppb",202307,"5.9"
59,"屏東",10,"風速","WIND_SPEED","m/sec",202307,"1.9"
85,"大城",10,"風速","WIND_SPEED","m/sec",202307,"2.4"
85,"大城",14,"溫度","AMB_TEMP","℃",202307,"30.1"
85,"大城",33,"細懸浮微粒","PM2.5","μg/m3",202307,"6.8"
85,"大城",38,"相對濕度","RH","%",202307,"76"
59,"屏東",38,"相對濕度","RH","%",202307,"73"
